,image_id,x1,y1,x2,y2,filename,x1p,y1p,x2p,y2p
26,201,163.0,45.0,376.0,213.0,./cimalab/thyroid/146_2.jpg,0.2910714285714286,0.125,0.6714285714285714,0.5916666666666667
27,203,234.0,115.0,304.0,165.0,./cimalab/thyroid/148_1.jpg,0.41785714285714287,0.3194444444444444,0.5428571428571428,0.4583333333333333
28,221,212.0,96.0,447.0,252.0,./cimalab/thyroid/15_1.jpg,0.37857142857142856,0.26666666666666666,0.7982142857142858,0.7
29,206,147.0,54.0,437.0,182.0,./cimalab/thyroid/150_1.jpg,0.2625,0.15,0.7803571428571429,0.5055555555555555
30,207,154.0,30.0,429.0,225.0,./cimalab/thyroid/151_1.jpg,0.275,0.08333333333333333,0.7660714285714286,0.625
31,209,240.0,81.0,315.0,131.0,./cimalab/thyroid/153_1.jpg,0.42857142857142855,0.225,0.5625,0.3638888888888889
32,213,125.0,76.0,469.0,223.0,./cimalab/thyroid/156_2.jpg,0.22321428571428573,0.2111111111111111,0.8375,0.6194444444444445
33,215,214.0,59.0,375.0,167.0,./cimalab/thyroid/157_2.jpg,0.3821428571428571,0.1638888888888889,0.6696428571428571,0.4638888888888889
34,218,247.0,139.0,332.0,224.0,./cimalab/thyroid/158_2.jpg,0.44107142857142856,0.3861111111111111,0.5928571428571429,0.6222222222222222
35,216,244.0,133.0,423.0,221.0,./cimalab/thyroid/158_1.jpg,0.4357142857142857,0.36944444444444446,0.7553571428571428,0.6138888888888889
36,219,228.0,176.0,302.0,219.0,./cimalab/thyroid/158_3.jpg,0.40714285714285714,0.4888888888888889,0.5392857142857143,0.6083333333333333
37,233,156.0,59.0,420.0,216.0,./cimalab/thyroid/16_1.jpg,0.2785714285714286,0.1638888888888889,0.75,0.6
38,222,188.0,33.0,406.0,148.0,./cimalab/thyroid/160_1.jpg,0.3357142857142857,0.09166666666666666,0.725,0.4111111111111111
39,226,247.0,141.0,312.0,191.0,./cimalab/thyroid/163_2.jpg,0.44107142857142856,0.39166666666666666,0.5571428571428572,0.5305555555555556
40,232,226.0,90.0,358.0,224.0,./cimalab/thyroid/169_1.jpg,0.4035714285714286,0.25,0.6392857142857142,0.6222222222222222
41,247,188.0,71.0,382.0,274.0,./cimalab/thyroid/17_1.jpg,0.3357142857142857,0.19722222222222222,0.6821428571428572,0.7611111111111111
42,236,262.0,118.0,350.0,173.0,./cimalab/thyroid/172_1.jpg,0.46785714285714286,0.3277777777777778,0.625,0.48055555555555557
43,238,214.0,50.0,375.0,205.0,./cimalab/thyroid/173_2.jpg,0.3821428571428571,0.1388888888888889,0.6696428571428571,0.5694444444444444
44,239,209.0,106.0,371.0,207.0,./cimalab/thyroid/174_1.jpg,0.3732142857142857,0.29444444444444445,0.6625,0.575
45,244,210.0,66.0,400.0,129.0,./cimalab/thyroid/177_2.jpg,0.375,0.18333333333333332,0.7142857142857143,0.35833333333333334
46,243,229.0,71.0,344.0,148.0,./cimalab/thyroid/177_1.jpg,0.4089285714285714,0.19722222222222222,0.6142857142857143,0.4111111111111111
47,245,198.0,61.0,376.0,187.0,./cimalab/thyroid/178_1.jpg,0.3535714285714286,0.16944444444444445,0.6714285714285714,0.5194444444444445
48,260,243.0,134.0,315.0,183.0,./cimalab/thyroid/18_1.jpg,0.43392857142857144,0.37222222222222223,0.5625,0.5083333333333333
49,251,134.0,48.0,417.0,286.0,./cimalab/thyroid/183_1.jpg,0.2392857142857143,0.13333333333333333,0.7446428571428572,0.7944444444444444
50,252,148.0,45.0,410.0,292.0,./cimalab/thyroid/183_2.jpg,0.2642857142857143,0.125,0.7321428571428571,0.8111111111111111
51,259,156.0,71.0,369.0,227.0,./cimalab/thyroid/189_2.jpg,0.2785714285714286,0.19722222222222222,0.6589285714285714,0.6305555555555555
52,271,256.0,98.0,349.0,195.0,./cimalab/thyroid/19_1.jpg,0.45714285714285713,0.2722222222222222,0.6232142857142857,0.5416666666666666
53,261,205.0,89.0,332.0,172.0,./cimalab/thyroid/190_1.jpg,0.36607142857142855,0.24722222222222223,0.5928571428571429,0.4777777777777778
54,263,172.0,51.0,425.0,228.0,./cimalab/thyroid/193_1.jpg,0.30714285714285716,0.14166666666666666,0.7589285714285714,0.6333333333333333
55,264,261.0,109.0,356.0,167.0,./cimalab/thyroid/194_1.jpg,0.4660714285714286,0.30277777777777776,0.6357142857142857,0.4638888888888889
56,269,188.0,108.0,356.0,192.0,./cimalab/thyroid/198_2.jpg,0.3357142857142857,0.3,0.6357142857142857,0.5333333333333333
57,401,159.0,69.0,383.0,245.0,./cimalab/thyroid/2_1.jpg,0.2839285714285714,0.19166666666666668,0.6839285714285714,0.6805555555555556
58,285,238.0,68.0,335.0,137.0,./cimalab/thyroid/20_1.jpg,0.425,0.18888888888888888,0.5982142857142857,0.38055555555555554
59,278,221.0,131.0,387.0,249.0,./cimalab/thyroid/204_1.jpg,0.39464285714285713,0.3638888888888889,0.6910714285714286,0.6916666666666667
60,281,130.0,53.0,407.0,249.0,./cimalab/thyroid/207_1.jpg,0.23214285714285715,0.14722222222222223,0.7267857142857143,0.6916666666666667
61,284,200.0,100.0,404.0,200.0,./cimalab/thyroid/209_2.jpg,0.35714285714285715,0.2777777777777778,0.7214285714285714,0.5555555555555556
62,299,165.0,64.0,408.0,234.0,./cimalab/thyroid/21_1.jpg,0.29464285714285715,0.17777777777777778,0.7285714285714285,0.65
63,286,247.0,99.0,305.0,136.0,./cimalab/thyroid/210_1.jpg,0.44107142857142856,0.275,0.5446428571428571,0.37777777777777777
64,287,251.0,102.0,295.0,129.0,./cimalab/thyroid/210_2.jpg,0.44821428571428573,0.2833333333333333,0.5267857142857143,0.35833333333333334
65,293,203.0,44.0,395.0,190.0,./cimalab/thyroid/213_3.jpg,0.3625,0.12222222222222222,0.7053571428571429,0.5277777777777778
66,296,242.0,166.0,314.0,238.0,./cimalab/thyroid/216_1.jpg,0.43214285714285716,0.46111111111111114,0.5607142857142857,0.6611111111111111
67,298,201.0,95.0,432.0,221.0,./cimalab/thyroid/219_1.jpg,0.35892857142857143,0.2638888888888889,0.7714285714285715,0.6138888888888889
68,312,192.0,135.0,251.0,184.0,./cimalab/thyroid/22_1.jpg,0.34285714285714286,0.375,0.44821428571428573,0.5111111111111111
69,300,218.0,50.0,378.0,251.0,./cimalab/thyroid/220_1.jpg,0.3892857142857143,0.1388888888888889,0.675,0.6972222222222222
70,309,139.0,75.0,430.0,177.0,./cimalab/thyroid/227_2.jpg,0.24821428571428572,0.20833333333333334,0.7678571428571429,0.49166666666666664
71,310,197.0,50.0,422.0,282.0,./cimalab/thyroid/228_1.jpg,0.3517857142857143,0.1388888888888889,0.7535714285714286,0.7833333333333333
72,327,216.0,77.0,379.0,207.0,./cimalab/thyroid/23_1.jpg,0.38571428571428573,0.21388888888888888,0.6767857142857143,0.575
73,317,195.0,39.0,357.0,192.0,./cimalab/thyroid/233_1.jpg,0.3482142857142857,0.10833333333333334,0.6375,0.5333333333333333
74,318,130.0,27.0,442.0,191.0,./cimalab/thyroid/233_2.jpg,0.23214285714285715,0.075,0.7892857142857143,0.5305555555555556
75,320,203.0,50.0,371.0,209.0,./cimalab/thyroid/234_2.jpg,0.3625,0.1388888888888889,0.6625,0.5805555555555556
76,321,199.0,50.0,376.0,211.0,./cimalab/thyroid/234_3.jpg,0.35535714285714287,0.1388888888888889,0.6714285714285714,0.5861111111111111
77,338,239.0,51.0,360.0,185.0,./cimalab/thyroid/24_1.jpg,0.42678571428571427,0.14166666666666666,0.6428571428571429,0.5138888888888888
78,330,268.0,79.0,355.0,175.0,./cimalab/thyroid/242_1.jpg,0.4785714285714286,0.21944444444444444,0.6339285714285714,0.4861111111111111
79,349,131.0,38.0,407.0,221.0,./cimalab/thyroid/25_1.jpg,0.23392857142857143,0.10555555555555556,0.7267857142857143,0.6138888888888889
80,341,178.0,64.0,318.0,139.0,./cimalab/thyroid/252_1.jpg,0.31785714285714284,0.17777777777777778,0.5678571428571428,0.3861111111111111
81,361,261.0,109.0,371.0,192.0,./cimalab/thyroid/26_1.jpg,0.4660714285714286,0.30277777777777776,0.6625,0.5333333333333333
82,351,338.0,118.0,468.0,233.0,./cimalab/thyroid/261_1.jpg,0.6035714285714285,0.3277777777777778,0.8357142857142857,0.6472222222222223
83,354,206.0,71.0,400.0,258.0,./cimalab/thyroid/264_1.jpg,0.3678571428571429,0.19722222222222222,0.7142857142857143,0.7166666666666667
84,357,219.0,73.0,356.0,149.0,./cimalab/thyroid/266_2.jpg,0.39107142857142857,0.20277777777777778,0.6357142857142857,0.41388888888888886
85,358,221.0,68.0,448.0,252.0,./cimalab/thyroid/267_1.jpg,0.39464285714285713,0.18888888888888888,0.8,0.7
86,360,209.0,121.0,358.0,201.0,./cimalab/thyroid/269_1.jpg,0.3732142857142857,0.33611111111111114,0.6392857142857142,0.5583333333333333
87,372,193.0,39.0,415.0,162.0,./cimalab/thyroid/27_1.jpg,0.34464285714285714,0.10833333333333334,0.7410714285714286,0.45
88,363,261.0,115.0,362.0,187.0,./cimalab/thyroid/271_1.jpg,0.4660714285714286,0.3194444444444444,0.6464285714285715,0.5194444444444445
89,364,169.0,69.0,362.0,214.0,./cimalab/thyroid/272_1.jpg,0.30178571428571427,0.19166666666666668,0.6464285714285715,0.5944444444444444
90,367,254.0,127.0,415.0,231.0,./cimalab/thyroid/275_1.jpg,0.45357142857142857,0.3527777777777778,0.7410714285714286,0.6416666666666667
91,369,310.0,88.0,405.0,167.0,./cimalab/thyroid/277_1.jpg,0.5535714285714286,0.24444444444444444,0.7232142857142857,0.4638888888888889
92,383,199.0,61.0,357.0,225.0,./cimalab/thyroid/28_1.jpg,0.35535714285714287,0.16944444444444445,0.6375,0.625
93,375,264.0,114.0,374.0,181.0,./cimalab/thyroid/282_1.jpg,0.4714285714285714,0.31666666666666665,0.6678571428571428,0.5027777777777778
94,378,286.0,97.0,437.0,240.0,./cimalab/thyroid/285_1.jpg,0.5107142857142857,0.26944444444444443,0.7803571428571429,0.6666666666666666
95,381,237.0,132.0,296.0,169.0,./cimalab/thyroid/288_1.jpg,0.4232142857142857,0.36666666666666664,0.5285714285714286,0.46944444444444444
96,382,229.0,46.0,422.0,167.0,./cimalab/thyroid/289_1.jpg,0.4089285714285714,0.12777777777777777,0.7535714285714286,0.4638888888888889
97,400,189.0,75.0,374.0,208.0,./cimalab/thyroid/29_1.jpg,0.3375,0.20833333333333334,0.6678571428571428,0.5777777777777777
98,384,197.0,49.0,393.0,250.0,./cimalab/thyroid/290_1.jpg,0.3517857142857143,0.1361111111111111,0.7017857142857142,0.6944444444444444
99,385,170.0,74.0,341.0,204.0,./cimalab/thyroid/291_1.jpg,0.30357142857142855,0.20555555555555555,0.6089285714285714,0.5666666666666667
100,386,229.0,88.0,404.0,183.0,./cimalab/thyroid/292_1.jpg,0.4089285714285714,0.24444444444444444,0.7214285714285714,0.5083333333333333
101,387,233.0,68.0,376.0,181.0,./cimalab/thyroid/293_1.jpg,0.4160714285714286,0.18888888888888888,0.6714285714285714,0.5027777777777778
102,390,261.0,121.0,320.0,200.0,./cimalab/thyroid/294_3.jpg,0.4660714285714286,0.33611111111111114,0.5714285714285714,0.5555555555555556
103,389,252.0,116.0,313.0,198.0,./cimalab/thyroid/294_2.jpg,0.45,0.32222222222222224,0.5589285714285714,0.55
104,388,253.0,109.0,318.0,187.0,./cimalab/thyroid/294_1.jpg,0.4517857142857143,0.30277777777777776,0.5678571428571428,0.5194444444444445
105,391,195.0,44.0,409.0,248.0,./cimalab/thyroid/295_1.jpg,0.3482142857142857,0.12222222222222222,0.7303571428571428,0.6888888888888889
106,394,195.0,43.0,292.0,163.0,./cimalab/thyroid/296_3.jpg,0.3482142857142857,0.11944444444444445,0.5214285714285715,0.4527777777777778
107,393,243.0,52.0,376.0,195.0,./cimalab/thyroid/296_2.jpg,0.43392857142857144,0.14444444444444443,0.6714285714285714,0.5416666666666666
108,392,170.0,62.0,286.0,189.0,./cimalab/thyroid/296_1.jpg,0.30357142857142855,0.17222222222222222,0.5107142857142857,0.525
109,395,131.0,63.0,286.0,202.0,./cimalab/thyroid/296_4.jpg,0.23392857142857143,0.175,0.5107142857142857,0.5611111111111111
110,396,199.0,44.0,359.0,168.0,./cimalab/thyroid/296_5.jpg,0.35535714285714287,0.12222222222222222,0.6410714285714286,0.4666666666666667
111,397,260.0,103.0,346.0,196.0,./cimalab/thyroid/297_1.jpg,0.4642857142857143,0.2861111111111111,0.6178571428571429,0.5444444444444444
112,398,238.0,73.0,395.0,254.0,./cimalab/thyroid/298_1.jpg,0.425,0.20277777777777778,0.7053571428571429,0.7055555555555556
113,399,206.0,79.0,377.0,178.0,./cimalab/thyroid/299_1.jpg,0.3678571428571429,0.21944444444444444,0.6732142857142858,0.49444444444444446
114,531,245.0,76.0,366.0,156.0,./cimalab/thyroid/3_1.jpg,0.4375,0.2111111111111111,0.6535714285714286,0.43333333333333335
115,412,200.0,51.0,383.0,181.0,./cimalab/thyroid/30_1.jpg,0.35714285714285715,0.14166666666666666,0.6839285714285714,0.5027777777777778
116,402,244.0,100.0,359.0,174.0,./cimalab/thyroid/300_1.jpg,0.4357142857142857,0.2777777777777778,0.6410714285714286,0.48333333333333334
117,403,258.0,57.0,328.0,117.0,./cimalab/thyroid/301_1.jpg,0.4607142857142857,0.15833333333333333,0.5857142857142857,0.325
118,404,236.0,59.0,343.0,111.0,./cimalab/thyroid/302_1.jpg,0.42142857142857143,0.1638888888888889,0.6125,0.30833333333333335
119,405,202.0,113.0,330.0,199.0,./cimalab/thyroid/303_1.jpg,0.3607142857142857,0.3138888888888889,0.5892857142857143,0.5527777777777778
120,406,169.0,47.0,368.0,222.0,./cimalab/thyroid/304_1.jpg,0.30178571428571427,0.13055555555555556,0.6571428571428571,0.6166666666666667
121,407,278.0,136.0,346.0,203.0,./cimalab/thyroid/305_1.jpg,0.49642857142857144,0.37777777777777777,0.6178571428571429,0.5638888888888889
122,408,331.0,83.0,441.0,173.0,./cimalab/thyroid/306_1.jpg,0.5910714285714286,0.23055555555555557,0.7875,0.48055555555555557
123,409,198.0,64.0,425.0,222.0,./cimalab/thyroid/307_1.jpg,0.3535714285714286,0.17777777777777778,0.7589285714285714,0.6166666666666667
124,410,197.0,84.0,359.0,160.0,./cimalab/thyroid/308_1.jpg,0.3517857142857143,0.23333333333333334,0.6410714285714286,0.4444444444444444
125,428,235.0,108.0,302.0,153.0,./cimalab/thyroid/31_1.jpg,0.41964285714285715,0.3,0.5392857142857143,0.425
126,413,250.0,80.0,411.0,219.0,./cimalab/thyroid/310_1.jpg,0.44642857142857145,0.2222222222222222,0.7339285714285714,0.6083333333333333
127,414,247.0,72.0,340.0,159.0,./cimalab/thyroid/311_1.jpg,0.44107142857142856,0.2,0.6071428571428571,0.44166666666666665
128,415,256.0,157.0,332.0,207.0,./cimalab/thyroid/312_1.jpg,0.45714285714285713,0.4361111111111111,0.5928571428571429,0.575
129,416,222.0,44.0,358.0,157.0,./cimalab/thyroid/313_1.jpg,0.3964285714285714,0.12222222222222222,0.6392857142857142,0.4361111111111111
130,417,190.0,44.0,346.0,156.0,./cimalab/thyroid/313_2.jpg,0.3392857142857143,0.12222222222222222,0.6178571428571429,0.43333333333333335
131,419,243.0,126.0,345.0,179.0,./cimalab/thyroid/315_1.jpg,0.43392857142857144,0.35,0.6160714285714286,0.49722222222222223
132,420,250.0,91.0,327.0,167.0,./cimalab/thyroid/315_2.jpg,0.44642857142857145,0.25277777777777777,0.5839285714285715,0.4638888888888889
133,421,236.0,112.0,329.0,178.0,./cimalab/thyroid/316_1.jpg,0.42142857142857143,0.3111111111111111,0.5875,0.49444444444444446
134,422,131.0,107.0,400.0,239.0,./cimalab/thyroid/317_1.jpg,0.23392857142857143,0.2972222222222222,0.7142857142857143,0.6638888888888889
135,423,247.0,113.0,350.0,177.0,./cimalab/thyroid/317_2.jpg,0.44107142857142856,0.3138888888888889,0.625,0.49166666666666664
136,425,258.0,95.0,327.0,148.0,./cimalab/thyroid/318_2.jpg,0.4607142857142857,0.2638888888888889,0.5839285714285715,0.4111111111111111
137,424,292.0,101.0,371.0,157.0,./cimalab/thyroid/318_1.jpg,0.5214285714285715,0.28055555555555556,0.6625,0.4361111111111111
138,427,197.0,46.0,345.0,145.0,./cimalab/thyroid/319_2.jpg,0.3517857142857143,0.12777777777777777,0.6160714285714286,0.4027777777777778
139,426,227.0,59.0,378.0,201.0,./cimalab/thyroid/319_1.jpg,0.40535714285714286,0.1638888888888889,0.675,0.5583333333333333
140,434,214.0,111.0,307.0,180.0,./cimalab/thyroid/32_1.jpg,0.3821428571428571,0.30833333333333335,0.5482142857142858,0.5
141,429,270.0,103.0,349.0,166.0,./cimalab/thyroid/320_1.jpg,0.48214285714285715,0.2861111111111111,0.6232142857142857,0.46111111111111114
142,430,177.0,93.0,405.0,236.0,./cimalab/thyroid/321_1.jpg,0.31607142857142856,0.25833333333333336,0.7232142857142857,0.6555555555555556
143,431,147.0,54.0,437.0,182.0,./cimalab/thyroid/323_1.jpg,0.2625,0.15,0.7803571428571429,0.5055555555555555
144,432,147.0,54.0,437.0,182.0,./cimalab/thyroid/326_1.jpg,0.2625,0.15,0.7803571428571429,0.5055555555555555
145,433,150.0,37.0,426.0,289.0,./cimalab/thyroid/329_1.jpg,0.26785714285714285,0.10277777777777777,0.7607142857142857,0.8027777777777778
146,451,223.0,91.0,365.0,187.0,./cimalab/thyroid/33_1.jpg,0.3982142857142857,0.25277777777777777,0.6517857142857143,0.5194444444444445
147,436,271.0,72.0,371.0,215.0,./cimalab/thyroid/330_2.jpg,0.48392857142857143,0.2,0.6625,0.5972222222222222
148,435,385.0,91.0,453.0,189.0,./cimalab/thyroid/330_1.jpg,0.6875,0.25277777777777777,0.8089285714285714,0.525
149,437,194.0,70.0,397.0,216.0,./cimalab/thyroid/331_1.jpg,0.3464285714285714,0.19444444444444445,0.7089285714285715,0.6
150,438,215.0,116.0,297.0,153.0,./cimalab/thyroid/332_1.jpg,0.38392857142857145,0.32222222222222224,0.5303571428571429,0.425
151,439,205.0,82.0,348.0,232.0,./cimalab/thyroid/333_1.jpg,0.36607142857142855,0.22777777777777777,0.6214285714285714,0.6444444444444445
152,440,200.0,123.0,315.0,201.0,./cimalab/thyroid/334_1.jpg,0.35714285714285715,0.3416666666666667,0.5625,0.5583333333333333
153,441,223.0,100.0,317.0,177.0,./cimalab/thyroid/334_2.jpg,0.3982142857142857,0.2777777777777778,0.5660714285714286,0.49166666666666664
154,443,191.0,54.0,458.0,189.0,./cimalab/thyroid/335_2.jpg,0.3410714285714286,0.15,0.8178571428571428,0.525
155,442,213.0,42.0,329.0,174.0,./cimalab/thyroid/335_1.jpg,0.38035714285714284,0.11666666666666667,0.5875,0.48333333333333334
156,444,253.0,44.0,416.0,204.0,./cimalab/thyroid/336_2.jpg,0.4517857142857143,0.12222222222222222,0.7428571428571429,0.5666666666666667
157,446,204.0,66.0,364.0,232.0,./cimalab/thyroid/337_2.jpg,0.36428571428571427,0.18333333333333332,0.65,0.6444444444444445
158,445,235.0,71.0,339.0,209.0,./cimalab/thyroid/337_1.jpg,0.41964285714285715,0.19722222222222222,0.6053571428571428,0.5805555555555556
159,447,366.0,69.0,481.0,148.0,./cimalab/thyroid/337_3.jpg,0.6535714285714286,0.19166666666666668,0.8589285714285714,0.4111111111111111
160,448,254.0,145.0,333.0,212.0,./cimalab/thyroid/338_1.jpg,0.45357142857142857,0.4027777777777778,0.5946428571428571,0.5888888888888889
161,450,210.0,79.0,380.0,208.0,./cimalab/thyroid/339_1.jpg,0.375,0.21944444444444444,0.6785714285714286,0.5777777777777777
162,463,247.0,90.0,351.0,180.0,./cimalab/thyroid/34_1.jpg,0.44107142857142856,0.25,0.6267857142857143,0.5
163,452,246.0,121.0,297.0,183.0,./cimalab/thyroid/340_1.jpg,0.4392857142857143,0.33611111111111114,0.5303571428571429,0.5083333333333333
164,453,184.0,62.0,342.0,136.0,./cimalab/thyroid/341_1.jpg,0.32857142857142857,0.17222222222222222,0.6107142857142858,0.37777777777777777
165,454,139.0,78.0,469.0,234.0,./cimalab/thyroid/342_1.jpg,0.24821428571428572,0.21666666666666667,0.8375,0.65
166,455,181.0,64.0,358.0,235.0,./cimalab/thyroid/343_1.jpg,0.32321428571428573,0.17777777777777778,0.6392857142857142,0.6527777777777778
167,456,146.0,43.0,434.0,198.0,./cimalab/thyroid/344_1.jpg,0.26071428571428573,0.11944444444444445,0.775,0.55
168,457,216.0,78.0,386.0,202.0,./cimalab/thyroid/345_1.jpg,0.38571428571428573,0.21666666666666667,0.6892857142857143,0.5611111111111111
169,458,197.0,92.0,374.0,225.0,./cimalab/thyroid/346_1.jpg,0.3517857142857143,0.25555555555555554,0.6678571428571428,0.625
170,459,192.0,70.0,375.0,252.0,./cimalab/thyroid/347_1.jpg,0.34285714285714286,0.19444444444444445,0.6696428571428571,0.7
171,460,135.0,95.0,420.0,252.0,./cimalab/thyroid/347_2.jpg,0.24107142857142858,0.2638888888888889,0.75,0.7
172,462,147.0,54.0,437.0,182.0,./cimalab/thyroid/349_1.jpg,0.2625,0.15,0.7803571428571429,0.5055555555555555
173,479,264.0,121.0,329.0,194.0,./cimalab/thyroid/35_1.jpg,0.4714285714285714,0.33611111111111114,0.5875,0.5388888888888889
174,465,189.0,37.0,373.0,183.0,./cimalab/thyroid/350_2.jpg,0.3375,0.10277777777777777,0.6660714285714285,0.5083333333333333
175,464,169.0,29.0,444.0,191.0,./cimalab/thyroid/350_1.jpg,0.30178571428571427,0.08055555555555556,0.7928571428571428,0.5305555555555556
176,467,226.0,83.0,299.0,156.0,./cimalab/thyroid/351_2.jpg,0.4035714285714286,0.23055555555555557,0.5339285714285714,0.43333333333333335
177,466,273.0,65.0,330.0,158.0,./cimalab/thyroid/351_1.jpg,0.4875,0.18055555555555555,0.5892857142857143,0.4388888888888889
178,468,227.0,105.0,372.0,190.0,./cimalab/thyroid/352_1.jpg,0.40535714285714286,0.2916666666666667,0.6642857142857143,0.5277777777777778
179,470,129.0,27.0,364.0,200.0,./cimalab/thyroid/353_2.jpg,0.23035714285714284,0.075,0.65,0.5555555555555556
180,469,162.0,42.0,446.0,270.0,./cimalab/thyroid/353_1.jpg,0.2892857142857143,0.11666666666666667,0.7964285714285714,0.75
181,471,235.0,111.0,342.0,184.0,./cimalab/thyroid/354_1.jpg,0.41964285714285715,0.30833333333333335,0.6107142857142858,0.5111111111111111
182,472,266.0,70.0,403.0,191.0,./cimalab/thyroid/355_1.jpg,0.475,0.19444444444444445,0.7196428571428571,0.5305555555555556
183,473,183.0,91.0,418.0,240.0,./cimalab/thyroid/356_1.jpg,0.3267857142857143,0.25277777777777777,0.7464285714285714,0.6666666666666666
184,474,213.0,37.0,359.0,134.0,./cimalab/thyroid/357_1.jpg,0.38035714285714284,0.10277777777777777,0.6410714285714286,0.37222222222222223
185,475,230.0,116.0,289.0,157.0,./cimalab/thyroid/358_1.jpg,0.4107142857142857,0.32222222222222224,0.5160714285714286,0.4361111111111111
186,476,253.0,108.0,374.0,192.0,./cimalab/thyroid/358_2.jpg,0.4517857142857143,0.3,0.6678571428571428,0.5333333333333333
187,494,183.0,40.0,398.0,206.0,./cimalab/thyroid/36_1.jpg,0.3267857142857143,0.1111111111111111,0.7107142857142857,0.5722222222222222
188,481,222.0,93.0,345.0,194.0,./cimalab/thyroid/360_2.jpg,0.3964285714285714,0.25833333333333336,0.6160714285714286,0.5388888888888889
189,480,201.0,86.0,360.0,181.0,./cimalab/thyroid/360_1.jpg,0.35892857142857143,0.2388888888888889,0.6428571428571429,0.5027777777777778
190,482,158.0,60.0,431.0,232.0,./cimalab/thyroid/361_1.jpg,0.28214285714285714,0.16666666666666666,0.7696428571428572,0.6444444444444445
191,483,165.0,80.0,303.0,173.0,./cimalab/thyroid/362_1.jpg,0.29464285714285715,0.2222222222222222,0.5410714285714285,0.48055555555555557
