,image_id,x1,y1,x2,y2,filename
59,278,221.0,131.0,387.0,249.0,./cimalab/thyroid/204_1.jpg
60,281,130.0,53.0,407.0,249.0,./cimalab/thyroid/207_1.jpg
61,284,200.0,100.0,404.0,200.0,./cimalab/thyroid/209_2.jpg
62,299,165.0,64.0,408.0,234.0,./cimalab/thyroid/21_1.jpg
63,286,247.0,99.0,305.0,136.0,./cimalab/thyroid/210_1.jpg
64,287,251.0,102.0,295.0,129.0,./cimalab/thyroid/210_2.jpg
65,293,203.0,44.0,395.0,190.0,./cimalab/thyroid/213_3.jpg
66,296,242.0,166.0,314.0,238.0,./cimalab/thyroid/216_1.jpg
67,298,201.0,95.0,432.0,221.0,./cimalab/thyroid/219_1.jpg
68,312,192.0,135.0,251.0,184.0,./cimalab/thyroid/22_1.jpg
69,300,218.0,50.0,378.0,251.0,./cimalab/thyroid/220_1.jpg
70,309,139.0,75.0,430.0,177.0,./cimalab/thyroid/227_2.jpg
71,310,197.0,50.0,422.0,282.0,./cimalab/thyroid/228_1.jpg
72,327,216.0,77.0,379.0,207.0,./cimalab/thyroid/23_1.jpg
73,317,195.0,39.0,357.0,192.0,./cimalab/thyroid/233_1.jpg
74,318,130.0,27.0,442.0,191.0,./cimalab/thyroid/233_2.jpg
75,320,203.0,50.0,371.0,209.0,./cimalab/thyroid/234_2.jpg
76,321,199.0,50.0,376.0,211.0,./cimalab/thyroid/234_3.jpg
77,338,239.0,51.0,360.0,185.0,./cimalab/thyroid/24_1.jpg
78,330,268.0,79.0,355.0,175.0,./cimalab/thyroid/242_1.jpg
79,349,131.0,38.0,407.0,221.0,./cimalab/thyroid/25_1.jpg
80,341,178.0,64.0,318.0,139.0,./cimalab/thyroid/252_1.jpg
81,361,261.0,109.0,371.0,192.0,./cimalab/thyroid/26_1.jpg
82,351,338.0,118.0,468.0,233.0,./cimalab/thyroid/261_1.jpg
83,354,206.0,71.0,400.0,258.0,./cimalab/thyroid/264_1.jpg
84,357,219.0,73.0,356.0,149.0,./cimalab/thyroid/266_2.jpg
85,358,221.0,68.0,448.0,252.0,./cimalab/thyroid/267_1.jpg
86,360,209.0,121.0,358.0,201.0,./cimalab/thyroid/269_1.jpg
87,372,193.0,39.0,415.0,162.0,./cimalab/thyroid/27_1.jpg
88,363,261.0,115.0,362.0,187.0,./cimalab/thyroid/271_1.jpg
89,364,169.0,69.0,362.0,214.0,./cimalab/thyroid/272_1.jpg
90,367,254.0,127.0,415.0,231.0,./cimalab/thyroid/275_1.jpg
91,369,310.0,88.0,405.0,167.0,./cimalab/thyroid/277_1.jpg
92,383,199.0,61.0,357.0,225.0,./cimalab/thyroid/28_1.jpg
93,375,264.0,114.0,374.0,181.0,./cimalab/thyroid/282_1.jpg
94,378,286.0,97.0,437.0,240.0,./cimalab/thyroid/285_1.jpg
95,381,237.0,132.0,296.0,169.0,./cimalab/thyroid/288_1.jpg
96,382,229.0,46.0,422.0,167.0,./cimalab/thyroid/289_1.jpg
97,400,189.0,75.0,374.0,208.0,./cimalab/thyroid/29_1.jpg
98,384,197.0,49.0,393.0,250.0,./cimalab/thyroid/290_1.jpg
99,385,170.0,74.0,341.0,204.0,./cimalab/thyroid/291_1.jpg
100,386,229.0,88.0,404.0,183.0,./cimalab/thyroid/292_1.jpg
101,387,233.0,68.0,376.0,181.0,./cimalab/thyroid/293_1.jpg
102,390,261.0,121.0,320.0,200.0,./cimalab/thyroid/294_3.jpg
103,389,252.0,116.0,313.0,198.0,./cimalab/thyroid/294_2.jpg
104,388,253.0,109.0,318.0,187.0,./cimalab/thyroid/294_1.jpg
105,391,195.0,44.0,409.0,248.0,./cimalab/thyroid/295_1.jpg
106,394,195.0,43.0,292.0,163.0,./cimalab/thyroid/296_3.jpg
107,393,243.0,52.0,376.0,195.0,./cimalab/thyroid/296_2.jpg
108,392,170.0,62.0,286.0,189.0,./cimalab/thyroid/296_1.jpg
109,395,131.0,63.0,286.0,202.0,./cimalab/thyroid/296_4.jpg
110,396,199.0,44.0,359.0,168.0,./cimalab/thyroid/296_5.jpg
111,397,260.0,103.0,346.0,196.0,./cimalab/thyroid/297_1.jpg
112,398,238.0,73.0,395.0,254.0,./cimalab/thyroid/298_1.jpg
113,399,206.0,79.0,377.0,178.0,./cimalab/thyroid/299_1.jpg
114,531,245.0,76.0,366.0,156.0,./cimalab/thyroid/3_1.jpg
115,412,200.0,51.0,383.0,181.0,./cimalab/thyroid/30_1.jpg
116,402,244.0,100.0,359.0,174.0,./cimalab/thyroid/300_1.jpg
117,403,258.0,57.0,328.0,117.0,./cimalab/thyroid/301_1.jpg
118,404,236.0,59.0,343.0,111.0,./cimalab/thyroid/302_1.jpg
119,405,202.0,113.0,330.0,199.0,./cimalab/thyroid/303_1.jpg
120,406,169.0,47.0,368.0,222.0,./cimalab/thyroid/304_1.jpg
121,407,278.0,136.0,346.0,203.0,./cimalab/thyroid/305_1.jpg
122,408,331.0,83.0,441.0,173.0,./cimalab/thyroid/306_1.jpg
123,409,198.0,64.0,425.0,222.0,./cimalab/thyroid/307_1.jpg
124,410,197.0,84.0,359.0,160.0,./cimalab/thyroid/308_1.jpg
125,428,235.0,108.0,302.0,153.0,./cimalab/thyroid/31_1.jpg
126,413,250.0,80.0,411.0,219.0,./cimalab/thyroid/310_1.jpg
127,414,247.0,72.0,340.0,159.0,./cimalab/thyroid/311_1.jpg
128,415,256.0,157.0,332.0,207.0,./cimalab/thyroid/312_1.jpg
129,416,222.0,44.0,358.0,157.0,./cimalab/thyroid/313_1.jpg
130,417,190.0,44.0,346.0,156.0,./cimalab/thyroid/313_2.jpg
131,419,243.0,126.0,345.0,179.0,./cimalab/thyroid/315_1.jpg
132,420,250.0,91.0,327.0,167.0,./cimalab/thyroid/315_2.jpg
133,421,236.0,112.0,329.0,178.0,./cimalab/thyroid/316_1.jpg
134,422,131.0,107.0,400.0,239.0,./cimalab/thyroid/317_1.jpg
135,423,247.0,113.0,350.0,177.0,./cimalab/thyroid/317_2.jpg
136,425,258.0,95.0,327.0,148.0,./cimalab/thyroid/318_2.jpg
137,424,292.0,101.0,371.0,157.0,./cimalab/thyroid/318_1.jpg
138,427,197.0,46.0,345.0,145.0,./cimalab/thyroid/319_2.jpg
139,426,227.0,59.0,378.0,201.0,./cimalab/thyroid/319_1.jpg
140,434,214.0,111.0,307.0,180.0,./cimalab/thyroid/32_1.jpg
141,429,270.0,103.0,349.0,166.0,./cimalab/thyroid/320_1.jpg
142,430,177.0,93.0,405.0,236.0,./cimalab/thyroid/321_1.jpg
143,431,147.0,54.0,437.0,182.0,./cimalab/thyroid/323_1.jpg
144,432,147.0,54.0,437.0,182.0,./cimalab/thyroid/326_1.jpg
145,433,150.0,37.0,426.0,289.0,./cimalab/thyroid/329_1.jpg
146,451,223.0,91.0,365.0,187.0,./cimalab/thyroid/33_1.jpg
147,436,271.0,72.0,371.0,215.0,./cimalab/thyroid/330_2.jpg
148,435,385.0,91.0,453.0,189.0,./cimalab/thyroid/330_1.jpg
149,437,194.0,70.0,397.0,216.0,./cimalab/thyroid/331_1.jpg
150,438,215.0,116.0,297.0,153.0,./cimalab/thyroid/332_1.jpg
151,439,205.0,82.0,348.0,232.0,./cimalab/thyroid/333_1.jpg
152,440,200.0,123.0,315.0,201.0,./cimalab/thyroid/334_1.jpg
153,441,223.0,100.0,317.0,177.0,./cimalab/thyroid/334_2.jpg
154,443,191.0,54.0,458.0,189.0,./cimalab/thyroid/335_2.jpg
155,442,213.0,42.0,329.0,174.0,./cimalab/thyroid/335_1.jpg
156,444,253.0,44.0,416.0,204.0,./cimalab/thyroid/336_2.jpg
157,446,204.0,66.0,364.0,232.0,./cimalab/thyroid/337_2.jpg
158,445,235.0,71.0,339.0,209.0,./cimalab/thyroid/337_1.jpg
159,447,366.0,69.0,481.0,148.0,./cimalab/thyroid/337_3.jpg
160,448,254.0,145.0,333.0,212.0,./cimalab/thyroid/338_1.jpg
161,450,210.0,79.0,380.0,208.0,./cimalab/thyroid/339_1.jpg
162,463,247.0,90.0,351.0,180.0,./cimalab/thyroid/34_1.jpg
163,452,246.0,121.0,297.0,183.0,./cimalab/thyroid/340_1.jpg
164,453,184.0,62.0,342.0,136.0,./cimalab/thyroid/341_1.jpg
165,454,139.0,78.0,469.0,234.0,./cimalab/thyroid/342_1.jpg
166,455,181.0,64.0,358.0,235.0,./cimalab/thyroid/343_1.jpg
167,456,146.0,43.0,434.0,198.0,./cimalab/thyroid/344_1.jpg
168,457,216.0,78.0,386.0,202.0,./cimalab/thyroid/345_1.jpg
169,458,197.0,92.0,374.0,225.0,./cimalab/thyroid/346_1.jpg
170,459,192.0,70.0,375.0,252.0,./cimalab/thyroid/347_1.jpg
171,460,135.0,95.0,420.0,252.0,./cimalab/thyroid/347_2.jpg
172,462,147.0,54.0,437.0,182.0,./cimalab/thyroid/349_1.jpg
173,479,264.0,121.0,329.0,194.0,./cimalab/thyroid/35_1.jpg
174,465,189.0,37.0,373.0,183.0,./cimalab/thyroid/350_2.jpg
175,464,169.0,29.0,444.0,191.0,./cimalab/thyroid/350_1.jpg
176,467,226.0,83.0,299.0,156.0,./cimalab/thyroid/351_2.jpg
177,466,273.0,65.0,330.0,158.0,./cimalab/thyroid/351_1.jpg
178,468,227.0,105.0,372.0,190.0,./cimalab/thyroid/352_1.jpg
179,470,129.0,27.0,364.0,200.0,./cimalab/thyroid/353_2.jpg
180,469,162.0,42.0,446.0,270.0,./cimalab/thyroid/353_1.jpg
181,471,235.0,111.0,342.0,184.0,./cimalab/thyroid/354_1.jpg
182,472,266.0,70.0,403.0,191.0,./cimalab/thyroid/355_1.jpg
183,473,183.0,91.0,418.0,240.0,./cimalab/thyroid/356_1.jpg
184,474,213.0,37.0,359.0,134.0,./cimalab/thyroid/357_1.jpg
185,475,230.0,116.0,289.0,157.0,./cimalab/thyroid/358_1.jpg
186,476,253.0,108.0,374.0,192.0,./cimalab/thyroid/358_2.jpg
187,494,183.0,40.0,398.0,206.0,./cimalab/thyroid/36_1.jpg
188,481,222.0,93.0,345.0,194.0,./cimalab/thyroid/360_2.jpg
189,480,201.0,86.0,360.0,181.0,./cimalab/thyroid/360_1.jpg
190,482,158.0,60.0,431.0,232.0,./cimalab/thyroid/361_1.jpg
191,483,165.0,80.0,303.0,173.0,./cimalab/thyroid/362_1.jpg
192,484,228.0,115.0,353.0,197.0,./cimalab/thyroid/363_1.jpg
193,485,205.0,46.0,354.0,210.0,./cimalab/thyroid/364_1.jpg
194,486,168.0,84.0,452.0,278.0,./cimalab/thyroid/365_1.jpg
195,489,173.0,57.0,375.0,199.0,./cimalab/thyroid/366_3.jpg
196,488,213.0,89.0,392.0,267.0,./cimalab/thyroid/366_2.jpg
197,487,167.0,72.0,437.0,229.0,./cimalab/thyroid/366_1.jpg
198,490,214.0,91.0,289.0,149.0,./cimalab/thyroid/367_1.jpg
199,491,227.0,72.0,355.0,170.0,./cimalab/thyroid/367_2.jpg
200,492,260.0,89.0,337.0,171.0,./cimalab/thyroid/368_1.jpg
201,493,185.0,103.0,370.0,220.0,./cimalab/thyroid/369_1.jpg
202,495,166.0,48.0,422.0,255.0,./cimalab/thyroid/370_1.jpg
203,496,252.0,86.0,321.0,169.0,./cimalab/thyroid/371_1.jpg
204,497,252.0,103.0,336.0,189.0,./cimalab/thyroid/371_2.jpg
205,498,197.0,96.0,406.0,189.0,./cimalab/thyroid/372_1.jpg
206,499,220.0,93.0,346.0,214.0,./cimalab/thyroid/373_1.jpg
207,500,229.0,110.0,315.0,191.0,./cimalab/thyroid/373_2.jpg
208,501,198.0,37.0,316.0,168.0,./cimalab/thyroid/374_1.jpg
209,502,257.0,84.0,435.0,275.0,./cimalab/thyroid/375_1.jpg
210,503,205.0,115.0,335.0,229.0,./cimalab/thyroid/376_1.jpg
211,504,138.0,28.0,406.0,216.0,./cimalab/thyroid/377_1.jpg
212,505,205.0,54.0,335.0,230.0,./cimalab/thyroid/378_1.jpg
213,506,133.0,41.0,420.0,239.0,./cimalab/thyroid/379_1.jpg
214,518,131.0,45.0,450.0,217.0,./cimalab/thyroid/38_1.jpg
215,507,134.0,36.0,465.0,245.0,./cimalab/thyroid/380_1.jpg
216,508,236.0,113.0,330.0,204.0,./cimalab/thyroid/381_1.jpg
217,509,244.0,123.0,326.0,191.0,./cimalab/thyroid/381_2.jpg
218,510,211.0,51.0,422.0,181.0,./cimalab/thyroid/382_1.jpg
219,511,177.0,52.0,390.0,238.0,./cimalab/thyroid/383_1.jpg
220,512,220.0,121.0,316.0,186.0,./cimalab/thyroid/384_1.jpg
221,513,179.0,46.0,390.0,184.0,./cimalab/thyroid/386_1.jpg
222,515,236.0,121.0,299.0,171.0,./cimalab/thyroid/387_2.jpg
223,514,273.0,145.0,330.0,198.0,./cimalab/thyroid/387_1.jpg
224,516,175.0,51.0,390.0,293.0,./cimalab/thyroid/388_1.jpg
225,530,210.0,49.0,394.0,189.0,./cimalab/thyroid/39_1.jpg
226,519,259.0,95.0,319.0,165.0,./cimalab/thyroid/390_1.jpg
227,520,220.0,114.0,375.0,189.0,./cimalab/thyroid/391_1.jpg
228,521,235.0,86.0,379.0,197.0,./cimalab/thyroid/391_2.jpg
229,522,249.0,75.0,305.0,170.0,./cimalab/thyroid/392_1.jpg
230,523,146.0,34.0,410.0,228.0,./cimalab/thyroid/394_1.jpg
231,525,260.0,62.0,348.0,191.0,./cimalab/thyroid/395_2.jpg
232,524,202.0,52.0,365.0,155.0,./cimalab/thyroid/395_1.jpg
233,526,142.0,34.0,367.0,248.0,./cimalab/thyroid/396_1.jpg
234,527,297.0,127.0,396.0,208.0,./cimalab/thyroid/397_1.jpg
235,528,264.0,85.0,356.0,216.0,./cimalab/thyroid/398_1.jpg
236,529,254.0,110.0,304.0,169.0,./cimalab/thyroid/399_1.jpg
237,543,159.0,70.0,419.0,220.0,./cimalab/thyroid/4_1.jpg
238,533,253.0,77.0,345.0,175.0,./cimalab/thyroid/40_1.jpg
239,532,207.0,84.0,377.0,231.0,./cimalab/thyroid/400_1.jpg
240,534,181.0,64.0,410.0,169.0,./cimalab/thyroid/41_1.jpg
241,535,238.0,61.0,458.0,222.0,./cimalab/thyroid/42_1.jpg
242,536,200.0,93.0,390.0,200.0,./cimalab/thyroid/43_1.jpg
243,537,134.0,45.0,448.0,236.0,./cimalab/thyroid/44_1.jpg
244,538,243.0,84.0,368.0,188.0,./cimalab/thyroid/45_1.jpg
245,539,223.0,98.0,327.0,211.0,./cimalab/thyroid/46_1.jpg
246,540,157.0,30.0,413.0,245.0,./cimalab/thyroid/47_1.jpg
247,541,209.0,56.0,426.0,263.0,./cimalab/thyroid/48_1.jpg
248,542,258.0,119.0,363.0,189.0,./cimalab/thyroid/49_1.jpg
249,555,227.0,85.0,351.0,213.0,./cimalab/thyroid/5_1.jpg
250,544,199.0,69.0,403.0,209.0,./cimalab/thyroid/50_1.jpg
251,545,240.0,96.0,394.0,174.0,./cimalab/thyroid/51_1.jpg
252,546,163.0,109.0,328.0,184.0,./cimalab/thyroid/52_1.jpg
253,547,240.0,69.0,460.0,196.0,./cimalab/thyroid/53_1.jpg
254,549,198.0,101.0,315.0,162.0,./cimalab/thyroid/55_1.jpg
255,550,235.0,90.0,339.0,144.0,./cimalab/thyroid/56_1.jpg
256,551,197.0,76.0,461.0,210.0,./cimalab/thyroid/57_1.jpg
257,553,226.0,100.0,319.0,168.0,./cimalab/thyroid/58_2.jpg
258,573,298.0,99.0,385.0,168.0,./cimalab/thyroid/6_1.jpg
259,559,226.0,84.0,324.0,136.0,./cimalab/thyroid/62_2.jpg
260,564,173.0,70.0,378.0,210.0,./cimalab/thyroid/64_3.jpg
261,563,172.0,50.0,384.0,200.0,./cimalab/thyroid/64_2.jpg
262,566,167.0,75.0,441.0,228.0,./cimalab/thyroid/65_2.jpg
263,565,241.0,61.0,348.0,201.0,./cimalab/thyroid/65_1.jpg
264,567,124.0,48.0,352.0,129.0,./cimalab/thyroid/66_1.jpg
265,568,240.0,127.0,353.0,212.0,./cimalab/thyroid/67_1.jpg
266,572,250.0,110.0,330.0,155.0,./cimalab/thyroid/69_3.jpg
267,571,235.0,131.0,304.0,172.0,./cimalab/thyroid/69_2.jpg
268,585,208.0,85.0,337.0,157.0,./cimalab/thyroid/7_1.jpg
269,577,247.0,86.0,348.0,161.0,./cimalab/thyroid/73_1.jpg
270,580,184.0,39.0,381.0,181.0,./cimalab/thyroid/75_2.jpg
271,579,152.0,39.0,399.0,191.0,./cimalab/thyroid/75_1.jpg
272,581,213.0,127.0,310.0,171.0,./cimalab/thyroid/76_1.jpg
273,600,254.0,97.0,366.0,202.0,./cimalab/thyroid/8_1.jpg
274,587,257.0,57.0,344.0,131.0,./cimalab/thyroid/80_2.jpg
275,588,283.0,108.0,366.0,168.0,./cimalab/thyroid/81_1.jpg
276,589,246.0,111.0,333.0,169.0,./cimalab/thyroid/81_2.jpg
277,594,173.0,61.0,304.0,234.0,./cimalab/thyroid/85_2.jpg
278,593,224.0,61.0,465.0,233.0,./cimalab/thyroid/85_1.jpg
279,597,169.0,42.0,394.0,260.0,./cimalab/thyroid/88_1.jpg
280,598,154.0,26.0,399.0,261.0,./cimalab/thyroid/88_2.jpg
281,619,239.0,131.0,326.0,207.0,./cimalab/thyroid/9_1.jpg
282,601,181.0,78.0,407.0,280.0,./cimalab/thyroid/90_1.jpg
283,602,124.0,78.0,428.0,301.0,./cimalab/thyroid/90_2.jpg
284,603,225.0,58.0,346.0,116.0,./cimalab/thyroid/91_1.jpg
285,605,205.0,117.0,325.0,209.0,./cimalab/thyroid/92_2.jpg
286,607,236.0,107.0,379.0,207.0,./cimalab/thyroid/92_4.jpg
287,606,235.0,108.0,376.0,208.0,./cimalab/thyroid/92_3.jpg
288,610,213.0,48.0,387.0,185.0,./cimalab/thyroid/94_1.jpg
289,613,215.0,81.0,414.0,246.0,./cimalab/thyroid/96_2.jpg
290,614,211.0,126.0,294.0,189.0,./cimalab/thyroid/97_1.jpg
291,615,254.0,142.0,306.0,197.0,./cimalab/thyroid/97_2.jpg
292,618,222.0,48.0,347.0,187.0,./cimalab/thyroid/99_2.jpg
293,617,207.0,64.0,352.0,159.0,./cimalab/thyroid/99_1.jpg
294,aug_106_2_0,196.83655033774423,62.18576078279989,266.47168039682424,121.30331279137494,./cimalab/thyroid/aug/aug_106_2_0.jpg
295,aug_106_2_1,181.31490649468032,78.58301319513103,245.535729142325,130.4251686998254,./cimalab/thyroid/aug/aug_106_2_1.jpg
296,aug_106_2_2,318.9656922454088,83.17415551122454,387.8549481840579,141.2522279697031,./cimalab/thyroid/aug/aug_106_2_2.jpg
297,aug_106_2_3,174.8871156600737,81.27688242870676,242.0860060236647,137.04843670889414,./cimalab/thyroid/aug/aug_106_2_3.jpg
298,aug_106_2_4,301.38904986305954,68.79496182339811,367.6535417901182,123.31696783527414,./cimalab/thyroid/aug/aug_106_2_4.jpg
299,aug_106_2_5,188.88121758939644,72.31790557689031,253.32392950967932,124.44781217718159,./cimalab/thyroid/aug/aug_106_2_5.jpg
300,aug_106_2_6,307.3973533508631,73.7939047167837,371.07248948919175,124.9314664370617,./cimalab/thyroid/aug/aug_106_2_6.jpg
301,aug_106_2_7,289.4936713689748,60.125222517849586,360.1639890597926,120.71140131975744,./cimalab/thyroid/aug/aug_106_2_7.jpg
302,aug_106_2_8,200.10422359751368,58.900285452073675,271.385600947473,120.36944666899399,./cimalab/thyroid/aug/aug_106_2_8.jpg
303,aug_106_2_9,183.1719451813428,77.9203690461648,246.51713507720348,128.63394870727456,./cimalab/thyroid/aug/aug_106_2_9.jpg
304,aug_106_3_0,241.6649018559947,65.15833060084496,319.526835674753,127.64841957655753,./cimalab/thyroid/aug/aug_106_3_0.jpg
305,aug_106_3_1,226.03228393147538,71.11317709352866,298.3377841525812,125.32677918263026,./cimalab/thyroid/aug/aug_106_3_1.jpg
306,aug_106_3_2,267.0838211536301,69.96161911861002,344.1872146146008,131.26405210856225,./cimalab/thyroid/aug/aug_106_3_2.jpg
307,aug_106_3_3,219.01959884706423,70.24608942488324,294.39477598655196,128.91977536555035,./cimalab/thyroid/aug/aug_106_3_3.jpg
308,aug_106_3_4,248.15378153248093,67.97659110232479,322.5689111419974,125.22962591272814,./cimalab/thyroid/aug/aug_106_3_4.jpg
309,aug_106_3_5,233.9760243664717,69.64350921678812,306.51117175133845,124.18301805705173,./cimalab/thyroid/aug/aug_106_3_5.jpg
310,aug_106_3_6,254.25495186619122,70.37015726920731,325.99511755546945,123.78617573210387,./cimalab/thyroid/aug/aug_106_3_6.jpg
311,aug_106_3_7,236.58456175164025,64.38246691936277,315.4944432137915,128.5539915438764,./cimalab/thyroid/aug/aug_106_3_7.jpg
312,aug_106_3_8,244.6575457312493,63.949655000379536,324.1830346398706,129.13421263763607,./cimalab/thyroid/aug/aug_106_3_8.jpg
313,aug_106_3_9,228.0146329749991,71.44112687180478,299.4125922605861,124.37750196814049,./cimalab/thyroid/aug/aug_106_3_9.jpg
314,aug_106_4_0,238.50689539067164,84.84811598189532,306.17304691164657,143.61477838321227,./cimalab/thyroid/aug/aug_106_4_0.jpg
315,aug_106_4_1,226.96635644092046,91.55838915454291,289.1893615079359,143.3071374082928,./cimalab/thyroid/aug/aug_106_4_1.jpg
316,aug_106_4_2,274.15123491075724,91.27751369167623,341.0650115455521,149.04336584324994,./cimalab/thyroid/aug/aug_106_4_2.jpg
317,aug_106_4_3,221.3077587577456,91.25884634229541,286.51978142512945,146.8015846314147,./cimalab/thyroid/aug/aug_106_4_3.jpg
318,aug_106_4_4,259.9599405173499,87.89093905652732,324.2329976489883,142.22804656762656,./cimalab/thyroid/aug/aug_106_4_4.jpg
319,aug_106_4_5,233.04844026928836,89.61693562903021,295.4938095483471,141.64377732963445,./cimalab/thyroid/aug/aug_106_4_5.jpg
320,aug_106_4_6,264.9480372996009,90.35793157666056,326.6243960071842,141.42557346897027,./cimalab/thyroid/aug/aug_106_4_6.jpg
321,aug_106_4_7,250.44341118527603,83.96440642784815,319.1555349252453,144.1437972618167,./cimalab/thyroid/aug/aug_106_4_7.jpg
322,aug_106_4_8,240.6870612576395,83.45702154325389,310.0177019533114,144.485017818662,./cimalab/thyroid/aug/aug_106_4_8.jpg
323,aug_106_4_9,228.5735745424507,91.71278573798357,289.91954563006607,142.37047124234817,./cimalab/thyroid/aug/aug_106_4_9.jpg
324,aug_108_1_0,216.88721716970164,71.49432721878895,338.44666228856534,159.88294925529078,./cimalab/thyroid/aug/aug_108_1_0.jpg
325,aug_108_1_1,206.5211443799062,80.12148886175719,320.66927388788287,155.2292066111983,./cimalab/thyroid/aug/aug_108_1_1.jpg
326,aug_108_1_2,241.8140940130405,76.56070241537982,362.3809061186184,163.03070508349668,./cimalab/thyroid/aug/aug_108_1_2.jpg
327,aug_108_1_3,200.29500184033344,77.77785999970355,318.574718667215,160.0175168712354,./cimalab/thyroid/aug/aug_108_1_3.jpg
328,aug_108_1_4,228.16820868445214,76.08478007165834,345.164287357463,156.04686470447788,./cimalab/thyroid/aug/aug_108_1_4.jpg
